id_empleado,nombre,cedula,cargo,fecha_ingreso,telefono,email
1022,Lucas Jordá-Pinto,3033641762,Diseñador,2025-01-15,+34735187414,oferrandiz@hotmail.com
1023,Camila Cornejo Bernat,2325860881,Cortador,2024-10-22,+34744 027 369,natividadjuan@hotmail.com
1024,Ximena del Palmer,7419617151,Diseñador,2023-10-15,+34742 136 160,farretrini@yahoo.com
1025,Ámbar Velázquez Robles,1002598740,Cortador,2023-10-21,+34 739 02 36 14,nnogues@bertran.com
1026,Herberto Cózar Saavedra,1105347917,Confeccionista,2023-03-27,+34866 611 666,corominasfidel@yahoo.com
1027,Renata Cabrera Castells,6698350467,Cortador,2023-09-05,+34 720586410,rosarioaguilo@enriquez-alberto.es
1028,Lupita Landa Arrieta,2284324848,Supervisor,2024-11-18,+34910 584 076,fuertesvanesa@aguirre.com
1029,Aroa Barrera Lucas,2828754294,Confeccionista,2024-01-01,+34 897 37 28 66,riquelmeharoldo@hotmail.com
1030,Itziar Irene Caparrós Gibert,7453579964,Diseñador,2020-09-10,+34 735333094,montserratfeliu@yahoo.com
1031,Abraham de Ibañez,4134027007,Diseñador,2021-09-03,+34678121532,manolaalarcon@alba.com
1032,Omar Carbajo-Benito,6660955567,Empacador,2021-11-09,+34 892 344 842,herminiovidal@gmail.com
1033,Eugenia Paniagua Bárcena,1799104322,Empacador,2022-07-11,+34 728 930 026,pradoalexandra@castro.net
1034,Amaya Bienvenida Andrés Solsona,7180220525,Cortador,2021-03-15,+34918115700,osantamaria@salazar-marti.org
1035,Eva María Cabrero Amador,1502049671,Cortador,2021-03-22,+34738402852,calisto71@gmail.com
1036,Fabricio de Figueras,1300408973,Supervisor,2021-08-06,+34 710 105 391,ovarela@roldan.com
1037,Samanta Aránzazu Beltrán Sevilla,2102408796,Empacador,2022-11-21,+34 671334654,tenaani@yahoo.com
1038,Haydée Vilar-Cantero,7247712883,Empacador,2024-09-08,+34 846 59 37 24,salvadorcelia@hotmail.com
1039,Ana Belén Lloret Dominguez,6750033450,Empacador,2020-11-19,+34944 016 812,torrescustodia@palau-lorenzo.com
1040,Máxima de Zabaleta,3302518796,Supervisor,2022-12-03,+34 977 650 870,ellanos@yahoo.com
1041,Pepita Mercader Palacios,7872216788,Confeccionista,2024-09-08,+34717293094,marmolimelda@yahoo.com
1042,Octavia Gabaldón Pacheco,1053514300,Supervisor,2023-01-02,+34 939 86 81 64,bescobar@vera-cruz.com
1043,Adalberto Cobo Valenzuela,5497627002,Supervisor,2022-08-13,+34 669 591 017,tomasarsenio@yahoo.com
1044,Angelino Tejera,2116036287,Supervisor,2022-08-15,+34743 72 63 24,modesta87@miro.com
1045,María Carmen Sierra Carretero,2820293438,Confeccionista,2023-04-03,+34742 99 59 72,casalselias@vina-garcia.es
1046,Gala Badía Trillo,7683614941,Cortador,2023-07-26,+34 739303566,bbenito@gmail.com
1047,Modesto Sanchez Salinas,6242035574,Cortador,2022-02-16,+34 707 78 45 11,alvaroespiridion@hotmail.com
1048,Édgar del Segovia,531429524,Supervisor,2024-10-11,+34 701 910 473,cadenasjuan-bautista@yahoo.com
1049,Azeneth Ballesteros-Galvez,5345885173,Diseñador,2022-12-05,+34 714 011 066,fortunataroig@hotmail.com
1050,Ileana Viña Vera,4634041833,Empacador,2023-11-18,+34749 973 066,terehuerta@ramirez-gordillo.com
1051,Sabas Gomez Querol,9507418791,Cortador,2023-03-10,+34 720 359 548,arcemarisol@gmail.com
1052,Juan Antonio Redondo Pedro,2962195865,Diseñador,2024-02-11,+34901 308 728,rodenasmiguela@yahoo.com
1053,Roldán Nogués Domingo,7302656894,Supervisor,2021-07-08,+34 914026041,rafaginer@roig.org
1054,Evelia de Rius,2499385921,Empacador,2025-03-01,+34 736 44 69 13,edu29@hotmail.com
1055,Viviana España Ballesteros,35275626,Diseñador,2023-11-20,+34 892290191,felipe38@farre.org
1056,Lucas Toro,6764333230,Confeccionista,2020-11-22,+34943 035 492,vjauregui@hurtado.net
1057,Felisa Álamo Vergara,5232849192,Empacador,2021-02-17,+34724 90 28 47,nruiz@mulet.net
1058,Charo García,8183935638,Cortador,2024-01-21,+34 894 805 619,pascuala13@hotmail.com
1059,Elías Merino Sevillano,3564343646,Diseñador,2024-08-12,+34 855621281,olimpia51@hotmail.com
1060,Ovidio Abascal Reina,1718722099,Confeccionista,2024-08-18,+34 712 08 14 02,cportillo@barrera.org
1061,Luisina Mamen Bayona Murillo,2019525342,Cortador,2021-03-05,+34 703 608 599,uribefederico@toledo-pazos.com
1062,Dionisia Padilla Juliá,1052454484,Empacador,2021-05-17,+34624 066 160,borrelldiego@cruz.es
1063,María Belén Diez,589573496,Confeccionista,2025-06-01,+34731 64 08 08,zaragozaherminia@parejo-larranaga.com
1064,Baldomero del Morillo,5264732500,Cortador,2022-12-28,+34 980 88 15 64,acerezo@calvo.es
1065,Nicodemo del Beltran,3813194207,Supervisor,2024-08-22,+34 712 21 99 67,rreguera@hotmail.com
1066,Loreto Palomino,8578636903,Cortador,2021-03-01,+34675119286,nico01@gmail.com
1067,Macarena Diez,607641248,Diseñador,2020-10-20,+34 740 19 21 31,georginagimenez@yahoo.com
1068,Rosa Niño Blázquez,1547314092,Confeccionista,2022-12-04,+34707784180,cornejorocio@aguila-iglesias.com
1069,Anabel de Ballester,5523452019,Cortador,2024-12-23,+34 720961369,gmorales@canals-costa.org
1070,Porfirio Quirós Perales,8931783643,Confeccionista,2024-08-02,+34707455024,esmeralda60@jover.com
1071,Pepito Barrio Baños,7981254346,Cortador,2021-03-23,+34 939 04 20 67,gracielareyes@hotmail.com
1072,María Fernanda Sanchez Múgica,9107456603,Diseñador,2022-10-28,+34 732 07 34 01,clarisa06@crespi-baron.es
1073,Esther Cueto-Garcia,3217628861,Cortador,2020-11-03,+34 682 150 399,sergioarce@santos.es
1074,Agapito Montaña-Cuervo,8949063595,Diseñador,2022-02-28,+34 721 98 69 29,itziarfabra@yahoo.com
1075,Marisela Gabriela Abad Solano,6666075505,Confeccionista,2024-09-07,+34925 272 720,wquero@vergara-lledo.es
1076,Cosme Pozuelo Agustín,6665864270,Cortador,2022-11-13,+34736242272,andresguadalupe@carbo-pareja.com
1077,Ambrosio Barba Vidal,9625030486,Diseñador,2020-11-24,+34 711 095 633,fajardoluisa@sanmartin-priego.com
1078,Soledad Aller-Peñas,6362773951,Confeccionista,2021-05-21,+34 965 38 44 11,reinaldo31@gmail.com
1079,Salud Pizarro Boada,9782336346,Empacador,2023-01-18,+34712 58 85 52,sconesa@tejada-estevez.org
1080,Aureliano Simó Martinez,3527570232,Empacador,2021-04-04,+34 871 106 523,lupitacampos@guillen.es
1081,Primitiva Cabañas Blazquez,246431430,Confeccionista,2025-03-15,+34708 08 31 70,paredesdonato@gmail.com
1082,Casandra Antonia Parejo Fernandez,9693832569,Cortador,2020-10-27,+34 722 58 71 60,csosa@bayo.com
1083,Máxima Porta-Tena,7316855153,Cortador,2021-08-18,+34980498928,evaristoprats@cases.com
1084,Jose Antonio Sureda Marqués,9604958767,Supervisor,2021-07-29,+34901 51 71 77,canalssandra@menendez.es
1085,Ale Montes Marín,8351411875,Supervisor,2023-11-11,+34875 008 883,ana-sofiagutierrez@yahoo.com
1086,Paulina Beltrán Arribas,3677030056,Supervisor,2025-02-05,+34738278417,ricoadelina@gmail.com
1087,Lino Cabo-Saez,6764663939,Confeccionista,2024-07-22,+34 717 799 332,morancayetano@yahoo.com
1088,Borja de Puig,4501348727,Supervisor,2020-08-25,+34 667 290 908,clemente36@hotmail.com
1089,Jonatan Pineda Pomares,6773628760,Confeccionista,2022-04-11,+34935 770 962,zaguirre@banos.es
1090,Liliana Hernando-Hoyos,1107500153,Empacador,2022-04-24,+34 963 14 14 97,agudodaniel@yahoo.com
1091,Hortensia José Pagès Flor,728567564,Confeccionista,2021-04-15,+34704653161,carminanevado@simo.com
1092,Atilio Caballero Navarro,2920706600,Confeccionista,2024-12-26,+34 939399247,regulorincon@santamaria-marquez.com
1093,Artemio Posada,8284534861,Supervisor,2021-10-04,+34 623 986 996,elodiasarabia@gmail.com
1094,Martín Coello Navarro,2734102909,Supervisor,2023-08-05,+34702549582,vargasagapito@sales.es
1095,Anastasio Sanchez Llano,6982476958,Confeccionista,2021-10-11,+34 715 251 227,gelabertandrea@hotmail.com
1096,Conrado Núñez Tejera,5952959783,Diseñador,2021-12-16,+34729788667,companyrosario@yahoo.com
1097,Pastora Gómez Rius,1066539347,Cortador,2021-02-24,+34 848 43 86 18,pilarvalls@escribano.com
1098,Ignacia Heras Aparicio,5963343412,Diseñador,2021-03-02,+34 747 685 433,amelia83@hotmail.com
1099,Armando Villalonga Huguet,3689158034,Diseñador,2022-06-26,+34844610596,prosado@gmail.com
1100,Néstor Linares,3132619651,Cortador,2023-12-25,+34745 499 406,beltranvicente@hotmail.com
1101,Wilfredo de Sevillano,7255321871,Empacador,2021-06-21,+34 705 478 742,vaqueroeloisa@porras-bolanos.es
1102,Severo Naranjo Campo,2184932481,Supervisor,2023-07-25,+34825 35 55 64,urodriguez@yahoo.com
1103,Haroldo Danilo Santamaria Cerezo,7956000063,Cortador,2023-09-19,+34948167009,lupecalderon@salom-torrijos.es
1104,Hipólito Fajardo Cáceres,4996610955,Empacador,2021-05-07,+34 719 831 724,nredondo@lasa-canals.net
1105,Belén Ruiz Martín,3992962915,Supervisor,2021-08-02,+34708 594 419,leonel70@yahoo.com
1106,Noé Aragón-Sastre,9242999709,Confeccionista,2023-11-18,+34963 00 43 41,zjaen@paredes.com
1107,Chuy Gallo Varela,6579922259,Supervisor,2020-11-19,+34703 86 18 00,germanquintero@segura.es
1108,Eligia Arjona Chacón,3566188829,Empacador,2021-03-22,+34717 132 568,anunciacionmartorell@tudela.es
1109,Severo Blázquez Peinado,3281294915,Cortador,2021-09-24,+34 740 93 71 22,patricio17@pages-barcelo.com
1110,Eulalia Antón Checa,3055217096,Supervisor,2022-01-20,+34 743461978,canteromaria-jesus@yahoo.com
1111,Armando Piquer,5977779152,Cortador,2022-02-08,+34 839343751,americacarretero@duarte.es
1112,Ciriaco Ángel Rodríguez,7959463152,Empacador,2021-01-22,+34 703153447,samperfrancisco-jose@escribano-rosell.com
1113,Conrado Gras Moll,6122637040,Cortador,2020-07-06,+34622498204,joaquin04@puig-marino.com
1114,Sandra Orozco,1636517762,Cortador,2025-06-16,+34721 183 367,lduenas@talavera-arjona.com
1115,Nerea Azcona,3303510831,Cortador,2021-10-10,+34724420840,xavier08@gmail.com
1116,Atilio Carranza Alarcón,5778751228,Confeccionista,2020-06-17,+34 732 257 728,izaguirresilvio@gibert.net
1117,Camilo Ródenas Ródenas,4403417681,Diseñador,2025-04-10,+34 989599404,ppavon@gmail.com
1118,Valentina Checa Cervantes,7949798324,Empacador,2024-09-01,+34 722 00 88 41,jgomila@gmail.com
1119,María Pilar Salvà,7464769187,Confeccionista,2020-09-06,+34718368543,benitaarranz@asenjo.es
1120,Inmaculada Oliva,7300186443,Confeccionista,2021-02-27,+34 713 54 74 35,monica70@gmail.com
1121,Fidela Pallarès Hernandez,1078625972,Cortador,2021-04-01,+34 717874119,salud63@correa.es
1122,Genoveva de Mariscal,19548659,Empacador,2025-02-20,+34 864 590 721,eutropio28@rovira-alvaro.es
1123,Rómulo Barros Fuster,1638375325,Empacador,2022-11-24,+34741 944 286,qferran@hotmail.com
1124,Georgina Cid Díez,9759046902,Supervisor,2024-06-07,+34744 03 18 95,leon53@hotmail.com
1125,Dorotea Roura Pedraza,9735374839,Cortador,2023-02-13,+34823704923,gualalejo@boix.es
1126,Cristian Cid Carnero,2062719095,Cortador,2021-04-24,+34743734395,pascualmarcela@falcon.com
1127,Jennifer del Fabra,992560983,Diseñador,2024-07-23,+34737252718,alcantaraguillermo@seco.com
1128,Heraclio Rios-Mir,983593010,Cortador,2022-11-14,+34 717 822 044,tamara60@yahoo.com
1129,Damián Font Casanova,4782432688,Confeccionista,2023-02-06,+34 738 125 523,ernesto32@fernandez-valenzuela.net
1130,Quirino Paredes Toro,2315709744,Diseñador,2023-12-03,+34684 42 13 29,toliveras@yahoo.com
1131,Manuel Rivero Morante,2615667991,Supervisor,2024-11-07,+34709 863 482,portacustodio@hotmail.com
1132,Emma Guijarro-Ojeda,1106284142,Supervisor,2023-01-12,+34 933 276 093,vnevado@planas.com
1133,Eusebia Duarte-Escobar,7964516343,Supervisor,2025-01-31,+34734855771,edgar15@castaneda.com
1134,Joaquina Gelabert Múgica,7832931877,Diseñador,2023-03-13,+34732255773,balduino77@valverde-ochoa.com
1135,Chus del Pera,9225471819,Cortador,2022-02-02,+34 748914275,victor78@gmail.com
1136,Irene Rico Melero,8776123900,Empacador,2025-01-19,+34721419232,aranzazupuga@maldonado-verdu.com
1137,Fabiola Pinto-Almeida,7044296291,Cortador,2021-05-18,+34 654 262 069,pagescamila@palomo-avila.com
1138,Cipriano Gabino Pascual Toledo,2897104294,Cortador,2021-05-23,+34719015223,haydee13@yahoo.com
1139,Ariadna Lerma Barrera,1175569851,Cortador,2024-09-03,+34726 044 790,noeliacarballo@sole.com
1140,Perla Vera Vazquez Soria,8760388448,Empacador,2025-02-23,+34749306695,jennycampo@martinez-guitart.com
1141,Dionisia Uribe Marco,1598797153,Supervisor,2023-03-16,+34 720 53 71 04,ugaray@gmail.com
1142,Calixta Valencia Morell,5717316939,Empacador,2021-10-20,+34726 005 410,estrella09@yahoo.com
1143,Gil Gracia Aguado,3390799938,Confeccionista,2021-08-18,+34710 17 94 44,ritapomares@gilabert.com
1144,Xiomara Adelaida Segarra Rosado,3010660757,Supervisor,2022-03-26,+34745524559,saezmaxi@yahoo.com
1145,Tiburcio Viña-Salamanca,4232707485,Diseñador,2021-09-05,+34 717 62 92 53,aguilarmarisol@gmail.com
1146,Begoña Hidalgo-Galindo,9210729573,Supervisor,2024-07-09,+34 706470023,ypaz@gmail.com
1147,Che Ibán Mendez Noriega,6676407045,Cortador,2022-08-25,+34 744 86 48 33,vmarin@yahoo.com
1148,Jose Luis Domingo Llamas,7012454940,Diseñador,2022-06-11,+34877 131 262,samu99@bayona.com
1149,Zacarías Benavent Blasco,9457702209,Empacador,2021-03-26,+34 976 583 885,planabaltasar@gmail.com
1150,Jessica Guerra Bas,9590216636,Empacador,2021-01-23,+34714 061 874,veronica00@hotmail.com
1151,Ester Segovia Segarra,7122515723,Empacador,2024-06-01,+34 711 651 526,telmo59@gomis.com
1152,Germán Muro-Calderon,5214155737,Supervisor,2024-09-26,+34 716 10 63 78,tllamas@yahoo.com
1153,Santos Valderrama Román,5888248214,Confeccionista,2023-07-05,+34 847183988,delia59@hotmail.com
1154,Sebastian Amor Capdevila,4262060784,Empacador,2023-05-05,+34700964623,faustinotamarit@cabezas-sebastian.com
1155,María José Azcona Briones,9397421182,Supervisor,2023-11-11,+34 876 89 98 14,sandaliobenito@valderrama-cuadrado.org
1156,Osvaldo Calzada Núñez,448513348,Cortador,2021-06-07,+34 807332479,alejandroamores@gmail.com
1157,Nicolasa Amarilis Bas Pulido,9635228897,Cortador,2022-12-12,+34 741573936,gsalamanca@pina-chaparro.es
1158,Adelia Riquelme Alcalá,2421039873,Diseñador,2023-08-21,+34716066229,nsolano@valentin.es
1159,Francisco Jose Valentín Valls,177003464,Diseñador,2024-07-09,+34671 33 91 22,felipe38@hotmail.com
1160,José Luis Porcel,1912478524,Empacador,2025-04-16,+34 700 47 51 34,menendezeligia@aguirre.net
1161,Rubén Hoz,9035484596,Supervisor,2021-05-01,+34724338791,jvillena@hotmail.com
1162,Atilio Badía Guillen,2538401351,Confeccionista,2021-10-23,+34 747 85 68 30,georgina45@polo.com
1163,Feliciana Piquer Reguera,8250847491,Empacador,2023-09-08,+34700 998 084,paula68@gmail.com
1164,Adán Martinez Calleja,2154352448,Empacador,2021-12-09,+34739 565 063,nandreu@sierra.es
1165,Onofre Cabello,4400048679,Empacador,2021-01-06,+34 818492628,bferrera@hervas.com
1166,Luis Ángel Pedraza Amor,1587683381,Empacador,2024-03-25,+34708 19 83 11,odalys94@hotmail.com
1167,Jose Angel España-Tormo,3364215482,Supervisor,2020-06-18,+34704549526,anitacanizares@gmail.com
1168,Belén Báez Comas,6428395401,Diseñador,2020-07-30,+34 706296257,quirogarosenda@gmail.com
1169,Simón Osuna Duque,3555253788,Confeccionista,2024-10-02,+34 713 73 51 01,edgardo74@guerrero.com
1170,Gloria Cervera Pizarro,1780546053,Cortador,2020-08-13,+34864535516,paniaguacruz@marquez-gisbert.net
1171,Josefina Neira Parejo,3014408085,Supervisor,2025-05-05,+34 735086469,valentin98@gmail.com
1172,Mar Bárcena-Benavides,9636617514,Supervisor,2021-03-06,+34713 12 92 39,marcosambrosio@gmail.com
1173,Bernarda Valls Tena,3601662072,Diseñador,2023-09-22,+34 724 129 975,anabelluque@montesinos.com
1174,Sancho Balaguer-Vazquez,6339363234,Empacador,2021-07-06,+34736 421 195,primitivo56@serra.org
1175,Emperatriz Sáenz,8812888257,Supervisor,2024-04-05,+34 731 90 92 02,jmurillo@garay-quevedo.com
1176,Angelita Palau Blanes,6212595755,Supervisor,2022-06-09,+34707150609,francisco50@calleja.es
1177,Geraldo Rozas Riba,5193957135,Supervisor,2022-01-28,+34930 626 846,eufemiapalacio@montoya.es
1178,Agustín Tomas,2030991853,Cortador,2021-10-27,+34 829 75 46 04,efajardo@yahoo.com
1179,Adoración Pol Alegria,8550152662,Empacador,2024-09-13,+34 659 80 84 16,teodoro82@gmail.com
1180,Evelia Serra Casanovas,5177391801,Empacador,2023-10-30,+34 933 433 645,carnal@hotmail.com
1181,Valero Canet Prada,2571042038,Supervisor,2022-07-28,+34 705013045,julioalbero@ramon.es
1182,Pancho Donaire Tovar,5901810744,Empacador,2024-08-01,+34932 80 15 89,rosalina78@gmail.com
1183,Elodia Naranjo Pinto,9479047424,Supervisor,2024-03-20,+34730 446 381,oherrera@gmail.com
1184,Gloria Rueda Peláez,2486358338,Supervisor,2021-11-09,+34 746978317,cristinamiguel@tejedor.es
1185,Ulises Avilés Gabaldón,6392794361,Confeccionista,2020-09-16,+34 709331389,anguitaodalys@gracia-flores.es
1186,Aurelio Vicens Sotelo,4873972181,Supervisor,2024-01-28,+34843 336 605,cifuentesamalia@menendez-perea.net
1187,Isaura Catalá Clemente,14735911,Supervisor,2021-08-24,+34725 249 151,libanez@hotmail.com
1188,Graciana Roldán Aller,27240210,Diseñador,2021-03-23,+34735 871 135,zsobrino@yahoo.com
1189,Salud Sales,9584379455,Supervisor,2021-02-26,+34 676 86 12 13,verasara@galindo-izquierdo.org
1190,Aitana del Cobos,9438640745,Confeccionista,2024-05-04,+34719 28 89 50,palominohector@tudela-serrano.es
1191,Tristán Crespi Pazos,4442812248,Cortador,2023-03-12,+34 706 080 733,ocortina@hotmail.com
1192,Rómulo Moya Gonzalez,8938869284,Supervisor,2023-12-25,+34 853 62 79 11,gilroque@riera.com
1193,Nazaret Zapata Torrent,7985541855,Confeccionista,2024-03-06,+34 650 24 41 48,felix37@hotmail.com
1194,Virgilio Isidoro Guzmán Recio,5344339756,Confeccionista,2022-09-06,+34 728 180 827,roxana15@vives-carretero.es
1195,Manu Expósito Berenguer,2484010577,Empacador,2023-11-17,+34 833 74 87 83,fpons@gmail.com
1196,Marcia Pla Araujo,9788197945,Diseñador,2021-07-08,+34687 215 699,llopisgodofredo@gmail.com
1197,Agustina Cuevas Jáuregui,3124340083,Confeccionista,2024-09-14,+34 869119519,casemirogimenez@hotmail.com
1198,Débora Mateo,6068896059,Diseñador,2021-03-06,+34 717 69 40 11,echeverriajafet@yahoo.com
1199,Ariadna Méndez Sanchez,7647479452,Empacador,2023-10-05,+34744 57 03 74,ufrutos@carrion.com
1200,Miriam Pareja-Marco,8822875170,Diseñador,2024-07-10,+34839 404 265,quirinocasado@yahoo.com
1201,Lucila Huerta Villalba,6467155425,Cortador,2022-09-20,+34824 320 229,ani80@sanmiguel.org
1202,Florencio Gascón Heras,898414173,Diseñador,2021-05-06,+34726 28 77 33,mesapastora@bueno.com
1203,Casandra Frutos Arnau,5780493123,Empacador,2022-05-02,+34717 54 58 10,onofreferran@giralt-canovas.com
1204,Emigdio de Castro,1416693190,Empacador,2024-02-14,+34 710 888 755,serafina75@hotmail.com
1205,Fito Calzada,7261725396,Confeccionista,2023-01-07,+34 704 468 641,buenaventura50@gmail.com
1206,Faustino Padilla Cuéllar,182090087,Supervisor,2025-01-21,+34902 12 77 39,doroteaangulo@yahoo.com
1207,Leonel Ávila Pérez,8016293390,Supervisor,2023-06-11,+34 742 623 382,tania80@bonet.com
1208,Bruno Fuente Gallo,8759466472,Cortador,2023-11-26,+34715997670,sandalionovoa@gmail.com
1209,Maricela Escrivá,6412433689,Supervisor,2022-10-16,+34716 589 033,fvizcaino@yahoo.com
1210,Diana Sarabia-Sacristán,7288488662,Supervisor,2021-10-09,+34806 21 11 21,natalia62@hotmail.com
1211,Antonia Plana,3888212783,Empacador,2021-11-14,+34736147623,fidel41@exposito.es
1212,Tiburcio Linares Cadenas,8442077303,Supervisor,2021-02-04,+34719399148,jclavero@hotmail.com
1213,Dorotea Tomás Pinto,7023263462,Confeccionista,2023-07-19,+34854465778,cbarrio@yahoo.com
1214,Graciana Cases-Bosch,7698339926,Confeccionista,2024-12-19,+34728 56 54 86,zcosta@gmail.com
1215,Florina de Morata,6933679167,Diseñador,2021-08-19,+34702 922 607,carolinamorales@velasco.com
1216,Fernanda Casado Hervia,3864736160,Diseñador,2023-11-03,+34720 99 77 95,irmagracia@gmail.com
1217,Josué Lucho Arjona Vallejo,8074732376,Confeccionista,2021-08-13,+34 746 00 19 02,rodaremigio@hotmail.com
1218,Rolando Cordero,8070875000,Confeccionista,2021-11-22,+34682 13 34 13,cuevassebastian@ortega.es
1219,Luisina Alcalde Jara,2816761245,Supervisor,2021-09-06,+34653868495,fpages@gmail.com
1220,Adriana Montoya,394716961,Diseñador,2022-02-08,+34748 21 27 16,lisandro75@hotmail.com
1221,Eliseo Teodosio Quintana Ariza,6501721576,Supervisor,2021-09-19,+34713398848,suredaobdulia@hotmail.com
1222,Plácido Jódar Gonzalez,5201644333,Confeccionista,2021-11-22,+34953 33 76 53,bonillasol@hernando-iriarte.es
1223,Ciro del Múgica,8466575801,Confeccionista,2025-04-03,+34 813 75 60 90,charomilla@canton-azorin.net
1224,Mauricio Torrents Ocaña,3159342573,Confeccionista,2022-03-10,+34 716 28 01 18,ortunomaximiano@hotmail.com
1225,Felicidad Cazorla Alonso,4800604242,Supervisor,2024-06-14,+34679 298 908,gonzalo03@gmail.com
1226,Diana Mayol,9095643828,Confeccionista,2021-04-22,+34735 15 91 32,iborraaura@robledo.com
1227,Eduardo Ruano Malo,3989005036,Diseñador,2021-05-18,+34 652 961 992,caseseli@gmail.com
1228,Iris Vigil Noguera,7488839793,Supervisor,2023-08-12,+34723 827 495,fidela69@hotmail.com
1229,Isa Almazán Díaz,4695236230,Cortador,2023-09-05,+34 621829213,franciscaferrandez@yahoo.com
1230,Corona Anselma Valentín Piña,3754255839,Diseñador,2022-04-30,+34 745 63 62 81,susana64@bayon.org
1231,Juan José Galán Arcos,537761285,Empacador,2021-02-14,+34725 24 05 54,fitohernandez@baron.es
1232,Pascuala Aragonés Fonseca,8275549641,Empacador,2023-05-01,+34700 86 33 36,ainaracorrea@gmail.com
1233,Marisela Villegas Sedano,498435917,Confeccionista,2024-10-10,+34608212222,jose50@marco.es
1234,Tomasa Ester Cáceres Cárdenas,7788747275,Supervisor,2021-01-12,+34 629790058,roman17@herranz-roldan.es
1235,Toribio Esteban Gonzalez Hervia,548667586,Cortador,2021-10-03,+34714 378 263,hyanez@clemente.es
1236,Virgilio Diego Arce Bernat,3662237859,Supervisor,2024-06-04,+34 821 81 98 85,jmanso@gmail.com
1237,Marino Adán-Piquer,7656754011,Empacador,2021-08-03,+34 730 835 411,basenjo@hotmail.com
1238,Felisa del Sanjuan,538101291,Confeccionista,2022-01-18,+34869907968,ymarquez@yahoo.com
1239,África Jaume-Ortuño,2442762668,Cortador,2020-09-12,+34 719 89 24 70,jose-angel87@patino.com
1240,Edu del Menendez,5871868804,Confeccionista,2022-05-26,+34 714508175,arodriguez@cadenas.org
1241,Ruy Salcedo Luna,397602,Empacador,2022-08-19,+34 711671495,leocadio50@trujillo-pujadas.net
1242,Eliana Alsina-Villena,4099972876,Diseñador,2022-03-11,+34 724 80 37 28,ignacioespejo@hotmail.com
1243,Custodia Castañeda Sierra,3370714789,Cortador,2025-02-06,+34 918 735 430,masadriana@hotmail.com
1244,Áurea Muñoz Morcillo,7933509587,Diseñador,2024-06-04,+34 603 127 735,torrentssabas@paredes.es
1245,Felicia Valero Yuste,4167506893,Confeccionista,2022-09-30,+34888172572,hilda57@hotmail.com
1246,Jesús Lamas-Alegria,4564281988,Supervisor,2021-06-13,+34715133384,yessicacollado@hotmail.com
1247,Jordana Olalla Carrión Urrutia,9006836305,Empacador,2022-07-03,+34 975 11 37 25,murodora@gmail.com
1248,Albano Vilanova-Lerma,1367810831,Cortador,2025-05-16,+34 745 243 738,iferrera@gmail.com
1249,Kike Guardiola Teruel,6678375814,Empacador,2025-05-18,+34721572777,eloybarroso@iglesias-montes.com
1250,Arsenio Ortega,4757037091,Diseñador,2025-04-10,+34902 54 17 95,almudena33@escribano.net
1251,Azeneth Galvez Ocaña,488602500,Diseñador,2022-04-14,+34 743 60 48 49,guillermodalmau@rosa.es
1252,Marino Abascal Llanos,2926650475,Diseñador,2022-05-31,+34701 482 661,oriana54@hotmail.com
1253,Marta Rivera,8386254583,Supervisor,2021-02-07,+34 736073546,millancipriano@folch.es
1254,Eligia Pavón Mayoral,3778596280,Cortador,2022-09-07,+34 990 68 71 68,manuel38@yahoo.com
1255,Primitiva Exposito,3417267256,Cortador,2021-05-20,+34 746727465,alamofelicia@hotmail.com
1256,Carlito Bou Pareja,7493839644,Cortador,2023-01-29,+34 745452397,verdejomaria-teresa@flores.com
1257,Asunción Collado Rius,752683081,Confeccionista,2023-04-29,+34 723 854 068,salvador07@arenas.com
1258,Eutropio Valero Jordá,2748235739,Diseñador,2022-03-15,+34 722 770 591,jessica14@yahoo.com
1259,Teresa Dolores Chamorro Solé,3103373851,Empacador,2023-05-15,+34868096034,svergara@cadenas.com
1260,Segismundo Gras Solsona,4237482799,Confeccionista,2024-06-29,+34971850837,xportillo@yahoo.com
1261,Hilario del Manrique,1611133754,Cortador,2025-03-25,+34950 660 942,eliasalberto@yahoo.com
1262,Ale Aramburu Alvarado,3958928732,Empacador,2021-08-12,+34 960 355 909,muropurificacion@santiago.es
1263,Samuel Calleja Alonso,2777373556,Confeccionista,2023-12-17,+34621 715 156,ovinas@yahoo.com
1264,Anita de Cáceres,3421532413,Supervisor,2023-11-21,+34 708634690,acampo@elias.es
1265,Marta Sola-Pulido,6974833606,Diseñador,2023-05-28,+34725270503,palominorolando@hotmail.com
1266,Roque Pallarès,2628823664,Supervisor,2024-11-16,+34 733 506 778,ddomenech@aguila.es
1267,Bonifacio Sosa Sáenz,6684261362,Cortador,2024-12-05,+34 650 68 56 79,aureliocanovas@cid.es
1268,Teodosio Guillén Barbero,1648174561,Cortador,2022-12-24,+34961 421 674,lolazaragoza@gmail.com
1269,Glauco de Cortés,7625234367,Supervisor,2022-12-22,+34 710687938,eladioleiva@garate.es
1270,Guiomar Carbajo Rico,6132762644,Supervisor,2025-03-15,+34 745 41 07 05,eduardocastro@hotmail.com
1271,Nereida de Rojas,8499448970,Confeccionista,2021-05-05,+34740581144,cesar79@yahoo.com
1272,Rosario José Pino Osorio,1510994719,Confeccionista,2020-11-16,+34994 657 539,jose-angel27@hotmail.com
1273,Narcisa Seco Cantón,4075840798,Supervisor,2021-10-22,+34 716 63 97 39,portaroman@naranjo-luz.es
